       sample #	   MLII
           9269	    969
           9270	    967
           9271	    966
           9272	    966
           9273	    966
           9274	    967
           9275	    970
           9276	    969
           9277	    969
           9278	    965
           9279	    966
           9280	    966
           9281	    969
           9282	    969
           9283	    967
           9284	    964
           9285	    963
           9286	    969
           9287	    968
           9288	    968
           9289	    967
           9290	    968
           9291	    971
           9292	    972
           9293	    978
           9294	    983
           9295	    983
           9296	    978
           9297	    980
           9298	    984
           9299	    983
           9300	    983
           9301	    986
           9302	    986
           9303	    986
           9304	    990
           9305	    990
           9306	    991
           9307	    989
           9308	    988
           9309	    989
           9310	    987
           9311	    987
           9312	    983
           9313	    979
           9314	    977
           9315	    978
           9316	    984
           9317	    984
           9318	    981
           9319	    977
           9320	    972
           9321	    970
           9322	    970
           9323	    967
           9324	    968
           9325	    964
           9326	    958
           9327	    959
           9328	    961
           9329	    960
           9330	    958
           9331	    957
           9332	    954
           9333	    953
           9334	    956
           9335	    957
           9336	    956
           9337	    957
           9338	    954
           9339	    953
           9340	    955
           9341	    959
           9342	    960
           9343	    958
           9344	    954
           9345	    955
           9346	    956
           9347	    954
           9348	    950
           9349	    938
           9350	    919
           9351	    919
           9352	    927
           9353	    940
           9354	    961
           9355	   1001
           9356	   1064
           9357	   1150
           9358	   1238
           9359	   1319
           9360	   1382
           9361	   1414
           9362	   1409
           9363	   1355
           9364	   1248
           9365	   1124
           9366	   1016
           9367	    951
           9368	    931
           9369	    933
           9370	    945
           9371	    963
           9372	    980
           9373	    981
           9374	    974
           9375	    966
           9376	    964
           9377	    965
           9378	    964
           9379	    961
           9380	    953
           9381	    951
           9382	    952
           9383	    953
           9384	    951
           9385	    948
           9386	    947
           9387	    947
           9388	    948
           9389	    949
           9390	    947
           9391	    949
           9392	    947
           9393	    943
           9394	    947
           9395	    948
           9396	    949
           9397	    947
           9398	    945
           9399	    947
           9400	    949
           9401	    949
           9402	    949
           9403	    948
           9404	    948
           9405	    949
           9406	    951
           9407	    952
           9408	    955
           9409	    953
           9410	    952
           9411	    955
           9412	    958
           9413	    960
           9414	    960
           9415	    959
           9416	    960
           9417	    961
           9418	    965
           9419	    969
           9420	    971
           9421	    970
           9422	    970
           9423	    972
           9424	    979
           9425	    981
           9426	    986
           9427	    988
           9428	    988
           9429	    993
           9430	   1000
           9431	   1003
           9432	   1006
           9433	   1010
           9434	   1013
           9435	   1016
           9436	   1023
           9437	   1027
           9438	   1029
           9439	   1033
           9440	   1035
           9441	   1040
           9442	   1043
           9443	   1048
           9444	   1050
           9445	   1052
           9446	   1052
           9447	   1055
           9448	   1058
           9449	   1062
           9450	   1065
           9451	   1064
           9452	   1065
           9453	   1064
           9454	   1067
           9455	   1067
           9456	   1065
           9457	   1063
           9458	   1058
           9459	   1054
           9460	   1050
           9461	   1048
           9462	   1048
           9463	   1041
           9464	   1033
           9465	   1029
           9466	   1025
           9467	   1022
           9468	   1016
           9469	   1010
           9470	   1004
           9471	   1002
           9472	   1000
           9473	    998
           9474	    994
           9475	    989
           9476	    988
           9477	    985
           9478	    985
           9479	    985
           9480	    984
           9481	    980
           9482	    978
           9483	    978
           9484	    979
           9485	    980
           9486	    980
           9487	    976
           9488	    975
           9489	    976
           9490	    976
           9491	    977
           9492	    978
           9493	    978
           9494	    975
           9495	    978
           9496	    981
           9497	    981
           9498	    980
           9499	    981
           9500	    978
           9501	    978
           9502	    980
           9503	    982
           9504	    981
           9505	    982
           9506	    981
           9507	    979
           9508	    982
           9509	    984
           9510	    986
           9511	    985
           9512	    983
           9513	    986
           9514	    986
           9515	    986
           9516	    987
           9517	    985
           9518	    983
           9519	    983
           9520	    984
           9521	    987
           9522	    988
           9523	    985
           9524	    982
           9525	    983
           9526	    985
           9527	    987
           9528	    986
           9529	    981
           9530	    980
           9531	    981
           9532	    982
           9533	    982
           9534	    982
           9535	    980
           9536	    977
           9537	    976
           9538	    978
           9539	    980
           9540	    981
           9541	    978
           9542	    974
           9543	    976
           9544	    976
           9545	    976
           9546	    976
           9547	    973
           9548	    972
           9549	    969
           9550	    970
           9551	    970
           9552	    973
           9553	    971
           9554	    967
           9555	    969
           9556	    968
           9557	    970
           9558	    969
           9559	    967
           9560	    965
           9561	    966
           9562	    968
           9563	    970
           9564	    969
           9565	    969
           9566	    964
           9567	    964
           9568	    966
           9569	    966
           9570	    963
           9571	    962
           9572	    961
           9573	    962
           9574	    963
           9575	    964
           9576	    967
           9577	    965
           9578	    960
           9579	    963
           9580	    966
           9581	    965
           9582	    963
           9583	    961
           9584	    957
           9585	    962
           9586	    963
           9587	    963
           9588	    967
           9589	    968
           9590	    968
           9591	    969
           9592	    975
           9593	    978
           9594	    979
           9595	    978
           9596	    978
           9597	    978
           9598	    978
           9599	    981
           9600	    986
           9601	    986
           9602	    985
           9603	    983
           9604	    987
           9605	    989
           9606	    990
           9607	    988
           9608	    984
           9609	    981
           9610	    981
           9611	    980
           9612	    976
           9613	    975
           9614	    975
           9615	    979
           9616	    981
           9617	    982
           9618	    979
           9619	    974
           9620	    968
           9621	    966
           9622	    966
           9623	    969
           9624	    965
           9625	    962
           9626	    959
           9627	    959
           9628	    959
           9629	    959
           9630	    957
           9631	    957
           9632	    951
           9633	    952
           9634	    954
           9635	    959
           9636	    959
           9637	    955
           9638	    954
           9639	    955
           9640	    955
           9641	    956
           9642	    956
           9643	    956
           9644	    956
           9645	    957
           9646	    956
           9647	    957
           9648	    956
           9649	    950
           9650	    937
           9651	    926
           9652	    924
           9653	    930
           9654	    944
           9655	    958
           9656	    986
           9657	   1040
           9658	   1108
           9659	   1184
           9660	   1249
           9661	   1314
           9662	   1362
           9663	   1392
           9664	   1397
           9665	   1365
           9666	   1287
           9667	   1181
           9668	   1076
           9669	    997
           9670	    953
           9671	    936
           9672	    932
           9673	    940
           9674	    954
           9675	    974
           9676	    979
           9677	    975
           9678	    969
           9679	    964
           9680	    960
           9681	    960
           9682	    962
           9683	    960
           9684	    956
           9685	    952
           9686	    947
           9687	    948
           9688	    949
           9689	    952
           9690	    952
           9691	    946
           9692	    946
           9693	    946
           9694	    949
           9695	    950
           9696	    950
           9697	    949
           9698	    946
           9699	    945
           9700	    947
           9701	    949
           9702	    950
           9703	    949
           9704	    945
           9705	    948
           9706	    949
           9707	    952
           9708	    951
           9709	    952
           9710	    951
           9711	    950
           9712	    951
           9713	    954
           9714	    955
           9715	    952
           9716	    953
           9717	    955
           9718	    957
           9719	    960
           9720	    961
           9721	    960
           9722	    960
           9723	    962
           9724	    965
           9725	    967
           9726	    968
           9727	    968
           9728	    969
           9729	    972
           9730	    978
           9731	    981
           9732	    985
           9733	    985
           9734	    987
           9735	    990
           9736	    992
           9737	    999
           9738	   1003
           9739	   1004
           9740	   1007
           9741	   1011
           9742	   1016
           9743	   1021
           9744	   1023
           9745	   1024
           9746	   1027
           9747	   1030
           9748	   1035
           9749	   1041
           9750	   1042
           9751	   1044
           9752	   1045
           9753	   1048
           9754	   1050
           9755	   1051
           9756	   1054
           9757	   1055
           9758	   1053
           9759	   1058
           9760	   1057
           9761	   1059
           9762	   1057
           9763	   1055
           9764	   1051
           9765	   1050
           9766	   1049
           9767	   1046
           9768	   1044
           9769	   1042
           9770	   1035
           9771	   1033
           9772	   1027
           9773	   1025
           9774	   1020
           9775	   1015
           9776	   1009
           9777	   1006
           9778	   1005
           9779	   1002
           9780	    999
           9781	    994
           9782	    992
           9783	    990
           9784	    989
           9785	    990
           9786	    987
           9787	    986
           9788	    981
           9789	    982
           9790	    983
           9791	    984
           9792	    982
           9793	    982
           9794	    979
           9795	    980
           9796	    978
           9797	    981
           9798	    982
           9799	    980
           9800	    978
           9801	    978
           9802	    982
           9803	    984
           9804	    984
           9805	    984
           9806	    981
           9807	    982
           9808	    985
           9809	    988
           9810	    987
           9811	    988
           9812	    984
           9813	    984
           9814	    988
           9815	    990
           9816	    990
           9817	    988
           9818	    985
           9819	    987
           9820	    988
           9821	    990
           9822	    991
           9823	    988
           9824	    986
           9825	    988
           9826	    990
           9827	    992
           9828	    990
           9829	    987
           9830	    985
           9831	    986
           9832	    991
           9833	    991
           9834	    992
           9835	    988
           9836	    982
           9837	    981
           9838	    985
           9839	    986
           9840	    987
           9841	    983
           9842	    982
           9843	    983
           9844	    984
           9845	    982
           9846	    983
           9847	    981
           9848	    976
           9849	    977
           9850	    981
           9851	    980
           9852	    979
           9853	    978
           9854	    976
           9855	    975
           9856	    977
           9857	    977
           9858	    976
           9859	    975
           9860	    973
           9861	    971
           9862	    975
           9863	    974
           9864	    975
           9865	    973
           9866	    969
           9867	    968
           9868	    972
           9869	    973
           9870	    973
           9871	    972
           9872	    969
           9873	    968
           9874	    971
           9875	    972
           9876	    972
           9877	    971
           9878	    967
           9879	    969
           9880	    971
           9881	    971
           9882	    972
           9883	    970
           9884	    966
           9885	    968
           9886	    973
           9887	    979
           9888	    980
           9889	    979
           9890	    982
           9891	    985
           9892	    985
           9893	    987
           9894	    989
           9895	    985
           9896	    985
           9897	    988
           9898	    990
           9899	    994
           9900	    992
           9901	    991
           9902	    992
           9903	    994
           9904	    996
           9905	    995
           9906	    994
           9907	    989
           9908	    987
           9909	    984
           9910	    985
           9911	    983
           9912	    984
           9913	    986
           9914	    985
           9915	    984
           9916	    984
           9917	    983
           9918	    980
           9919	    975
           9920	    970
           9921	    970
           9922	    969
           9923	    970
           9924	    969
           9925	    966
           9926	    963
           9927	    962
           9928	    963
           9929	    962
           9930	    960
           9931	    959
           9932	    956
           9933	    956
           9934	    957
           9935	    959
           9936	    960
           9937	    960
           9938	    957
           9939	    959
           9940	    960
           9941	    962
           9942	    962
           9943	    961
           9944	    958
           9945	    958
           9946	    960
           9947	    959
           9948	    958
           9949	    952
           9950	    937
           9951	    930
           9952	    929
           9953	    937
           9954	    945
           9955	    959
           9956	    977
           9957	   1022
           9958	   1085
           9959	   1158
           9960	   1233
           9961	   1298
           9962	   1355
           9963	   1390
           9964	   1399
           9965	   1374
           9966	   1302
           9967	   1194
           9968	   1088
           9969	   1005
           9970	    956
           9971	    939
           9972	    936
           9973	    941
           9974	    956
           9975	    975
           9976	    981
           9977	    979
           9978	    974
           9979	    967
           9980	    965
           9981	    965
           9982	    969
           9983	    969
           9984	    965
           9985	    958
           9986	    953
           9987	    953
           9988	    955
           9989	    954
           9990	    955
           9991	    951
           9992	    950
           9993	    949
           9994	    951
           9995	    952
           9996	    955
           9997	    953
           9998	    951
           9999	    951
          10000	    949
          10001	    955
          10002	    953
          10003	    952
          10004	    951
          10005	    951
          10006	    952
          10007	    955
          10008	    954
          10009	    955
          10010	    952
          10011	    953
          10012	    956
          10013	    957
          10014	    958
          10015	    956
          10016	    956
          10017	    958
          10018	    962
          10019	    963
          10020	    963
          10021	    964
          10022	    963
          10023	    965
          10024	    967
          10025	    971
          10026	    972
          10027	    973
          10028	    974
          10029	    976
          10030	    977
          10031	    982
          10032	    984
          10033	    985
          10034	    989
          10035	    992
          10036	    996
          10037	   1002
          10038	   1004
          10039	   1005
          10040	   1008
          10041	   1012
          10042	   1018
          10043	   1024
          10044	   1025
          10045	   1029
          10046	   1029
          10047	   1033
          10048	   1038
          10049	   1043
          10050	   1045
          10051	   1047
          10052	   1047
          10053	   1050
          10054	   1054
          10055	   1057
          10056	   1061
          10057	   1061
          10058	   1061
          10059	   1063
          10060	   1066
          10061	   1067
          10062	   1067
          10063	   1065
          10064	   1061
          10065	   1060
          10066	   1060
          10067	   1059
          10068	   1054
          10069	   1050
          10070	   1045
          10071	   1042
          10072	   1038
          10073	   1037
          10074	   1030
          10075	   1027
          10076	   1019
          10077	   1014
          10078	   1013
          10079	   1008
          10080	   1004
          10081	    999
          10082	    994
          10083	    991
          10084	    991
          10085	    991
          10086	    987
          10087	    986
          10088	    986
          10089	    984
          10090	    985
          10091	    986
          10092	    983
          10093	    982
          10094	    981
          10095	    978
          10096	    980
          10097	    982
          10098	    984
          10099	    978
          10100	    978
          10101	    980
          10102	    981
          10103	    984
          10104	    983
          10105	    983
          10106	    981
          10107	    982
          10108	    985
          10109	    985
          10110	    986
          10111	    984
          10112	    985
          10113	    984
          10114	    986
          10115	    989
          10116	    989
          10117	    988
          10118	    986
          10119	    991
          10120	    992
          10121	    988
          10122	    992
          10123	    989
          10124	    985
          10125	    989
          10126	    987
          10127	    989
          10128	    992
          10129	    990
          10130	    989
          10131	    990
          10132	    990
          10133	    991
          10134	    988
          10135	    989
          10136	    986
          10137	    986
          10138	    989
          10139	    989
          10140	    989
          10141	    987
          10142	    985
          10143	    985
          10144	    986
          10145	    986
          10146	    985
          10147	    982
          10148	    980
          10149	    980
          10150	    982
          10151	    983
          10152	    982
          10153	    980
          10154	    978
          10155	    978
          10156	    978
          10157	    981
          10158	    979
          10159	    979
          10160	    974
          10161	    976
          10162	    976
          10163	    978
          10164	    979
          10165	    977
          10166	    973
          10167	    974
          10168	    975
          10169	    976
          10170	    977
          10171	    974
          10172	    970
          10173	    971
          10174	    972
          10175	    974
          10176	    974
          10177	    975
          10178	    971
          10179	    972
          10180	    973
          10181	    975
          10182	    974
          10183	    972
          10184	    970
          10185	    969
          10186	    971
          10187	    973
          10188	    975
          10189	    972
          10190	    967
          10191	    968
          10192	    971
          10193	    973
          10194	    972
          10195	    972
          10196	    970
          10197	    972
          10198	    975
          10199	    977
          10200	    981
          10201	    982
          10202	    983
          10203	    986
          10204	    987
          10205	    988
          10206	    989
          10207	    988
          10208	    986
          10209	    987
          10210	    992
          10211	    997
          10212	    995
          10213	    993
          10214	    991
          10215	    991
          10216	    996
          10217	    999
          10218	    997
          10219	    991
          10220	    990
          10221	    988
          10222	    987
          10223	    984
          10224	    983
          10225	    985
          10226	    982
          10227	    985
          10228	    989
          10229	    987
          10230	    983
          10231	    982
          10232	    976
          10233	    974
          10234	    974
          10235	    974
          10236	    972
          10237	    970
          10238	    967
          10239	    964
          10240	    966
          10241	    965
          10242	    962
          10243	    959
          10244	    958
          10245	    960
          10246	    961
          10247	    962
          10248	    962
          10249	    960
          10250	    958
          10251	    960
          10252	    961
          10253	    961
          10254	    962
          10255	    961
          10256	    959
          10257	    957
          10258	    961
          10259	    961
          10260	    960
          10261	    961
          10262	    957
          10263	    957
          10264	    955
          10265	    948
          10266	    935
          10267	    923
          10268	    923
          10269	    932
          10270	    947
          10271	    968
          10272	    998
          10273	   1052
          10274	   1118
          10275	   1192
          10276	   1261
          10277	   1325
          10278	   1377
          10279	   1408
          10280	   1409
          10281	   1381
          10282	   1311
          10283	   1203
          10284	   1091
          10285	   1002
          10286	    953
          10287	    937
          10288	    938
          10289	    946
          10290	    960
          10291	    973
          10292	    980
          10293	    980
          10294	    976
          10295	    973
          10296	    971
          10297	    968
          10298	    966
          10299	    963
          10300	    967
          10301	    963
          10302	    960
          10303	    957
          10304	    954
          10305	    952
          10306	    951
          10307	    951
          10308	    953
          10309	    950
          10310	    948
          10311	    948
          10312	    951
          10313	    951
          10314	    952
          10315	    952
          10316	    949
          10317	    948
          10318	    950
          10319	    953
          10320	    953
          10321	    951
          10322	    948
          10323	    950
          10324	    950
          10325	    953
          10326	    955
          10327	    954
          10328	    949
          10329	    954
          10330	    955
          10331	    956
          10332	    956
          10333	    957
          10334	    954
          10335	    956
          10336	    959
          10337	    962
          10338	    959
          10339	    961
          10340	    958
          10341	    961
          10342	    966
          10343	    968
          10344	    968
          10345	    968
          10346	    968
          10347	    967
          10348	    973
          10349	    978
          10350	    978
          10351	    980
          10352	    982
          10353	    985
          10354	    987
          10355	    990
          10356	    993
          10357	    995
          10358	    998
          10359	   1002
          10360	   1007
          10361	   1011
          10362	   1015
          10363	   1017
          10364	   1018
          10365	   1024
          10366	   1029
          10367	   1035
          10368	   1037
          10369	   1039
          10370	   1038
          10371	   1041
          10372	   1049
          10373	   1054
          10374	   1056
          10375	   1057
          10376	   1059
          10377	   1061
          10378	   1063
          10379	   1066
          10380	   1068
          10381	   1067
          10382	   1065
          10383	   1069
          10384	   1069
          10385	   1071
          10386	   1070
          10387	   1065
          10388	   1064
          10389	   1061
          10390	   1059
          10391	   1060
          10392	   1054
          10393	   1050
          10394	   1044
          10395	   1039
          10396	   1035
          10397	   1034
          10398	   1030
          10399	   1023
          10400	   1016
          10401	   1013
          10402	   1012
          10403	   1010
          10404	   1005
          10405	   1000
          10406	    994
          10407	    991
          10408	    991
          10409	    990
          10410	    990
          10411	    988
          10412	    981
          10413	    982
          10414	    984
          10415	    986
          10416	    981
          10417	    978
          10418	    976
          10419	    978
          10420	    980
          10421	    981
          10422	    982
          10423	    978
          10424	    976
          10425	    980
          10426	    979
          10427	    980
          10428	    979
          10429	    979
          10430	    977
          10431	    979
          10432	    983
          10433	    986
          10434	    984
          10435	    983
          10436	    979
          10437	    981
          10438	    983
          10439	    987
          10440	    987
          10441	    984
          10442	    982
          10443	    984
          10444	    986
          10445	    989
          10446	    987
          10447	    987
          10448	    985
          10449	    984
          10450	    984
          10451	    988
          10452	    988
          10453	    984
          10454	    984
          10455	    986
          10456	    986
          10457	    992
          10458	    988
          10459	    987
          10460	    984
          10461	    985
          10462	    985
          10463	    987
          10464	    987
          10465	    983
          10466	    982
          10467	    984
          10468	    984
          10469	    985
          10470	    985
          10471	    983
          10472	    980
          10473	    979
          10474	    979
          10475	    982
          10476	    979
          10477	    975
          10478	    973
          10479	    975
          10480	    976
          10481	    978
          10482	    978
          10483	    975
          10484	    972
          10485	    973
          10486	    973
          10487	    975
          10488	    972
          10489	    970
          10490	    970
          10491	    969
          10492	    970
          10493	    970
          10494	    970
          10495	    970
          10496	    966
          10497	    968
          10498	    969
          10499	    969
          10500	    968
          10501	    964
          10502	    963
          10503	    965
          10504	    967
          10505	    968
          10506	    967
          10507	    965
          10508	    964
          10509	    965
          10510	    966
          10511	    969
          10512	    968
          10513	    967
          10514	    965
          10515	    966
          10516	    967
          10517	    972
          10518	    971
          10519	    970
          10520	    969
          10521	    975
          10522	    979
          10523	    983
          10524	    983
          10525	    981
          10526	    978
          10527	    982
          10528	    984
          10529	    987
          10530	    988
          10531	    988
          10532	    986
          10533	    987
          10534	    989
          10535	    993
          10536	    993
          10537	    991
          10538	    989
          10539	    987
          10540	    985
          10541	    983
          10542	    982
          10543	    978
          10544	    975
          10545	    976
          10546	    979
          10547	    984
          10548	    984
          10549	    979
          10550	    973
          10551	    970
          10552	    969
          10553	    967
          10554	    967
          10555	    964
          10556	    960
          10557	    959
          10558	    960
          10559	    961
          10560	    957
          10561	    957
          10562	    954
          10563	    953
          10564	    954
          10565	    956
          10566	    955
          10567	    952
          10568	    947
          10569	    951
          10570	    953
          10571	    955
          10572	    953
          10573	    953
          10574	    951
          10575	    952
          10576	    953
          10577	    955
          10578	    955
          10579	    955
          10580	    953
          10581	    951
          10582	    952
          10583	    946
          10584	    935
          10585	    921
          10586	    914
          10587	    919
          10588	    932
          10589	    946
          10590	    970
          10591	   1010
          10592	   1068
          10593	   1144
          10594	   1217
          10595	   1285
          10596	   1345
          10597	   1387
          10598	   1401
          10599	   1388
          10600	   1336
          10601	   1243
          10602	   1130
          10603	   1028
          10604	    962
          10605	    932
          10606	    933
          10607	    941
          10608	    954
          10609	    966
          10610	    975
          10611	    976
          10612	    970
          10613	    967
          10614	    963
          10615	    961
          10616	    957
          10617	    957
          10618	    956
          10619	    956
          10620	    952
          10621	    948
          10622	    943
          10623	    946
          10624	    944
          10625	    947
          10626	    948
          10627	    947
          10628	    945
          10629	    945
          10630	    946
          10631	    946
          10632	    945
          10633	    946
          10634	    941
          10635	    943
          10636	    943
          10637	    946
          10638	    946
          10639	    944
          10640	    944
          10641	    943
          10642	    943
          10643	    944
          10644	    946
          10645	    946
          10646	    944
          10647	    944
          10648	    948
          10649	    948
          10650	    946
          10651	    947
          10652	    947
          10653	    950
          10654	    951
          10655	    955
          10656	    954
          10657	    955
          10658	    954
          10659	    957
          10660	    957
          10661	    960
          10662	    959
          10663	    963
          10664	    961
          10665	    962
          10666	    967
          10667	    968
          10668	    970
          10669	    974
          10670	    975
          10671	    978
          10672	    983
          10673	    988
          10674	    989
          10675	    988
          10676	    992
          10677	    995
          10678	   1000
          10679	   1006
          10680	   1010
          10681	   1011
          10682	   1014
          10683	   1021
          10684	   1025
          10685	   1028
          10686	   1031
          10687	   1033
          10688	   1033
          10689	   1037
          10690	   1041
          10691	   1046
          10692	   1047
          10693	   1048
          10694	   1047
          10695	   1051
          10696	   1054
          10697	   1055
          10698	   1053
          10699	   1054
          10700	   1054
          10701	   1055
          10702	   1056
          10703	   1056
          10704	   1054
          10705	   1049
          10706	   1048
          10707	   1041
          10708	   1040
          10709	   1036
          10710	   1029
          10711	   1024
          10712	   1019
          10713	   1015
          10714	   1013
          10715	   1010
          10716	   1002
          10717	   1000
          10718	    994
          10719	    990
          10720	    986
          10721	    985
          10722	    982
          10723	    982
          10724	    981
          10725	    980
          10726	    978
          10727	    977
          10728	    979
          10729	    977
          10730	    973
          10731	    975
          10732	    974
          10733	    976
          10734	    971
          10735	    971
          10736	    968
          10737	    970
          10738	    973
          10739	    975
          10740	    976
          10741	    974
          10742	    972
          10743	    972
          10744	    975
          10745	    976
          10746	    978
          10747	    975
          10748	    975
          10749	    976
          10750	    978
          10751	    979
          10752	    979
          10753	    980
          10754	    979
          10755	    980
          10756	    981
          10757	    982
          10758	    980
          10759	    979
          10760	    978
          10761	    978
          10762	    979
          10763	    979
          10764	    980
          10765	    978
          10766	    977
          10767	    980
          10768	    981
          10769	    982
          10770	    982
          10771	    980
          10772	    978
          10773	    978
          10774	    979
          10775	    981
          10776	    980
          10777	    978
          10778	    975
          10779	    976
          10780	    975
          10781	    978
          10782	    977
          10783	    975
          10784	    973
          10785	    973
          10786	    977
          10787	    978
          10788	    975
          10789	    972
          10790	    970
          10791	    970
          10792	    971
          10793	    970
          10794	    972
          10795	    970
          10796	    966
          10797	    969
          10798	    970
          10799	    967
          10800	    966
          10801	    966
          10802	    965
          10803	    965
          10804	    966
          10805	    963
          10806	    964
          10807	    963
          10808	    963
          10809	    963
          10810	    963
          10811	    964
          10812	    962
          10813	    961
          10814	    960
          10815	    960
          10816	    961
          10817	    959
          10818	    962
          10819	    961
          10820	    959
          10821	    959
          10822	    960
          10823	    962
          10824	    961
          10825	    960
          10826	    957
          10827	    958
          10828	    961
          10829	    962
          10830	    965
          10831	    963
          10832	    964
          10833	    965
          10834	    967
          10835	    971
          10836	    974
          10837	    974
          10838	    975
          10839	    975
          10840	    976
          10841	    978
          10842	    980
          10843	    981
          10844	    981
          10845	    983
          10846	    982
          10847	    985
          10848	    984
          10849	    982
          10850	    981
          10851	    981
          10852	    982
          10853	    983
          10854	    981
          10855	    975
          10856	    971
          10857	    970
          10858	    977
          10859	    979
          10860	    979
          10861	    974
          10862	    971
          10863	    970
          10864	    970
          10865	    968
          10866	    966
          10867	    962
          10868	    959
          10869	    958
          10870	    958
          10871	    959
          10872	    957
          10873	    952
          10874	    948
          10875	    949
          10876	    952
          10877	    955
          10878	    956
          10879	    951
          10880	    951
          10881	    952
          10882	    952
          10883	    955
          10884	    954
          10885	    952
          10886	    952
          10887	    952
          10888	    951
          10889	    952
          10890	    952
          10891	    951
          10892	    950
          10893	    949
          10894	    949
          10895	    951
          10896	    948
          10897	    934
          10898	    922
          10899	    923
          10900	    930
          10901	    944
          10902	    957
          10903	    983
          10904	   1026
          10905	   1090
          10906	   1158
          10907	   1219
          10908	   1277
          10909	   1328
          10910	   1359
          10911	   1370
          10912	   1353
          10913	   1289
          10914	   1196
          10915	   1098
          10916	   1016
          10917	    959
          10918	    933
          10919	    923
          10920	    929
          10921	    944
          10922	    965
          10923	    974
          10924	    971
          10925	    962
          10926	    962
          10927	    959
          10928	    957
          10929	    957
          10930	    958
          10931	    956
          10932	    953
          10933	    951
          10934	    949
          10935	    949
          10936	    949
          10937	    950
          10938	    947
          10939	    944
          10940	    944
          10941	    947
          10942	    948
          10943	    948
          10944	    948
          10945	    944
          10946	    941
          10947	    945
          10948	    948
          10949	    947
          10950	    948
          10951	    947
          10952	    943
          10953	    942
          10954	    944
          10955	    946
          10956	    947
          10957	    947
          10958	    948
          10959	    949
          10960	    952
          10961	    953
          10962	    952
          10963	    951
          10964	    951
          10965	    950
          10966	    953
          10967	    956
          10968	    956
          10969	    954
          10970	    955
          10971	    957
          10972	    961
          10973	    965
          10974	    965
          10975	    967
          10976	    965
          10977	    967
          10978	    971
          10979	    974
          10980	    980
          10981	    983
          10982	    982
          10983	    984
          10984	    989
          10985	    996
          10986	    995
          10987	    996
          10988	    999
          10989	   1002
          10990	   1004
          10991	   1009
          10992	   1016
          10993	   1017
          10994	   1020
          10995	   1022
          10996	   1027
          10997	   1028
          10998	   1032
          10999	   1034
          11000	   1030
          11001	   1036
          11002	   1041
          11003	   1045
          11004	   1043
          11005	   1046
          11006	   1047
          11007	   1051
          11008	   1049
          11009	   1051
          11010	   1052
          11011	   1048
          11012	   1045
          11013	   1047
          11014	   1046
          11015	   1044
          11016	   1041
          11017	   1038
          11018	   1033
          11019	   1029
          11020	   1027
          11021	   1025
          11022	   1021
          11023	   1014
          11024	   1011
          11025	   1007
          11026	   1006
          11027	   1002
          11028	    998
          11029	    996
          11030	    990
          11031	    989
          11032	    987
          11033	    987
          11034	    986
          11035	    985
          11036	    980
          11037	    978
          11038	    980
          11039	    979
          11040	    981
          11041	    978
          11042	    976
          11043	    977
          11044	    978
          11045	    980
          11046	    978
          11047	    977
          11048	    977
          11049	    975
          11050	    978
          11051	    980
          11052	    979
          11053	    979
          11054	    977
          11055	    978
          11056	    979
          11057	    980
          11058	    981
          11059	    980
          11060	    978
          11061	    980
          11062	    983
          11063	    982
          11064	    983
          11065	    984
          11066	    980
          11067	    982
          11068	    981
          11069	    985
          11070	    985
          11071	    983
          11072	    982
          11073	    982
          11074	    985
          11075	    986
          11076	    987
          11077	    985
          11078	    984
          11079	    985
          11080	    986
          11081	    988
          11082	    986
          11083	    985
          11084	    983
          11085	    984
          11086	    986
          11087	    989
          11088	    987
          11089	    983
          11090	    982
          11091	    982
          11092	    987
          11093	    987
          11094	    988
          11095	    985
          11096	    983
          11097	    984
          11098	    984
          11099	    985
          11100	    987
          11101	    984
          11102	    981
          11103	    979
          11104	    981
          11105	    982
          11106	    982
          11107	    975
          11108	    975
          11109	    977
          11110	    981
          11111	    981
          11112	    979
          11113	    979
          11114	    976
          11115	    975
          11116	    975
          11117	    977
          11118	    975
          11119	    974
          11120	    972
          11121	    972
          11122	    974
          11123	    974
          11124	    974
          11125	    971
          11126	    970
          11127	    970
          11128	    972
          11129	    975
          11130	    973
          11131	    972
          11132	    969
          11133	    971
          11134	    972
          11135	    970
          11136	    975
          11137	    970
          11138	    968
          11139	    969
          11140	    970
          11141	    971
          11142	    972
          11143	    972
